path,Expression
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_79.jpg,HAPPINESS
../IMFDB_final/Rameshbhatt/Extra2/images/RameshBhatt_58.jpg,NEUTRAL
../IMFDB_final/Madhavan/MydearMunnabhai/images/Madhavan_32.jpg,DISGUST
../IMFDB_final/Relangi/Missamma/images/Relangi_46.jpg,NEUTRAL
../IMFDB_final/Dr.Rajkumar/odahuttidavaru/images/Rajkumar_10.jpg,NEUTRAL
../IMFDB_final/Avinash/Abbadam/images/Avinash_1.jpg,ANGER
../IMFDB_final/M.S.Narayana/SardukupodamRandi/images/M.S.Narayana_111.jpg,NEUTRAL
../IMFDB_final/Relangi/Missamma/images/Relangi_198.jpg,NEUTRAL
../IMFDB_final/Dr.Rajkumar/odahuttidavaru/images/Rajkumar_279.jpg,NEUTRAL
../IMFDB_final/Avinash/Yajamana/images/Avinash_138.jpg,NEUTRAL
../IMFDB_final/Rameshbhatt/Yajamana/images/Rameshbhatt_165.jpg,NEUTRAL
../IMFDB_final/Avinash/Abbadam/images/Avinash_40.jpg,HAPPINESS
../IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_168.jpg,NEUTRAL
../IMFDB_final/Innocent/Gajarajayogam/images/Innocent_58.jpg,HAPPINESS
../IMFDB_final/BomanIrani/ShirinFarhadKiTohNikalPadi/images/BomanIrani_23.jpg,DISGUST
../IMFDB_final/Rameshbhatt/Yajamana/images/Rameshbhatt_36.jpg,SADNESS
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_73.jpg,ANGER
../IMFDB_final/BomanIrani/ShirinFarhadKiTohNikalPadi/images/BomanIrani_4.jpg,NEUTRAL
../IMFDB_final/Trisha/Nuvvostanante_Nenoddantana/images/Trisha_204.jpg,HAPPINESS
../IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_61.jpg,NEUTRAL
../IMFDB_final/Avinash/Apthamithra/images/Avinash_20.jpg,ANGER
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_293.jpg,HAPPINESS
../IMFDB_final/KatrinaKaif/TeesMaarKhan/images/KatrinaKaif_7.jpg,HAPPINESS
../IMFDB_final/ANR/Gundammakatha/images/ANR_30.jpg,NEUTRAL
../IMFDB_final/NTR/Gundammakatha/images/NTR_149.jpg,DISGUST
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_89.jpg,NEUTRAL
../IMFDB_final/RamanaReddy/Mayabaazar/images/RamanaReddy_1.jpg,ANGER
../IMFDB_final/SalmanKhan/NoEntry/images/SalmanKhan_13.jpg,HAPPINESS
../IMFDB_final/RakheeGulzar/Misc/images/RakheeGulzar_100.jpg,SADNESS
../IMFDB_final/ANR/Pandaga/images/ANR_25.jpg,SURPRISE
../IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_13.jpg,HAPPINESS
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_47.jpg,NEUTRAL
../IMFDB_final/Shivaram/Apthamithra/images/Shivaram_54.jpg,HAPPINESS
../IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_193.jpg,SADNESS
../IMFDB_final/VinodKhanna/AakhriAdalat/images/VinodKhanna_4.jpg,HAPPINESS
../IMFDB_final/Leelavathi/Misc/images/Leelavathi_47.jpg,NEUTRAL
../IMFDB_final/Loknath/Misc/images/Loknath_121.jpg,NEUTRAL
../IMFDB_final/Tenniskrishna/Extras/images/tenniskrishna_50.jpg,NEUTRAL
../IMFDB_final/SVR/Gundammakatha/images/SVR_158.jpg,SADNESS
../IMFDB_final/Jayram/Dhwani/images/Jayaram_187.jpg,NEUTRAL
../IMFDB_final/Venkatesh/JayamManadera/images/Venkatesh_172.jpg,ANGER
../IMFDB_final/Avinash/Apthamithra/images/Avinash_96.jpg,NEUTRAL
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_124.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_38.jpg,NEUTRAL
../IMFDB_final/Jamuna/Missamma/images/Jamuna_117.jpg,HAPPINESS
../IMFDB_final/Avinash/Abbadam/images/Avinash_43.jpg,NEUTRAL
../IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_24.jpg,NEUTRAL
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_27.jpg,DISGUST
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_330.jpg,NEUTRAL
../IMFDB_final/Bharathi/Narasimham/images/Bharathi_30.jpg,SADNESS
../IMFDB_final/Mukesh/Vinodayathra/images/Mukesh_30.jpg,HAPPINESS
../IMFDB_final/Trisha/Nuvvostanante_Nenoddantana/images/Trisha_169.jpg,SADNESS
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_79.jpg,HAPPINESS
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_334.jpg,HAPPINESS
../IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_13.jpg,SADNESS
../IMFDB_final/Rimisen/Andarivadu/images/Rimisen_15.jpg,NEUTRAL
../IMFDB_final/NTR/Missamma/images/NTR_54.jpg,NEUTRAL
../IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_71.jpg,NEUTRAL
../IMFDB_final/Prema/Yajamana/images/Prema_232.jpg,FEAR
../IMFDB_final/Relangi/Mayabaazar/images/Relangi_17.jpg,ANGER
../IMFDB_final/ANR/Pandaga/images/ANR_98.jpg,NEUTRAL
../IMFDB_final/AnupamKher/Misc/images/AnupamKher_71.jpg,NEUTRAL
../IMFDB_final/Vajramuni/odahuttidavaru/images/Vajramuni_77.jpg,ANGER
../IMFDB_final/Tenniskrishna/Extras/images/tenniskrishna_72.jpg,NEUTRAL
../IMFDB_final/AnilKapoor/Misc/images/AnilKapoor_24.jpg,NEUTRAL
../IMFDB_final/RakheeGulzar/Misc/images/RakheeGulzar_143.jpg,SADNESS
../IMFDB_final/M.S.Narayana/SeemaSastry/images/MSNarayana_21.jpg,ANGER
../IMFDB_final/KareenaKapoor/3Idiots/images/Kareena_3.jpg,DISGUST
../IMFDB_final/Jayaprakash/Nuvvostanante_Nenoddantana/images/JayaPrakash_41.jpg,DISGUST
../IMFDB_final/Jayaprakash/Nuvvostanante_Nenoddantana/images/JayaPrakash_205.jpg,DISGUST
../IMFDB_final/Innocent/Gajarajayogam/images/Innocent_51.jpg,HAPPINESS
../IMFDB_final/RishiKapoor/Bobby/images/RishiKapoor_36.jpg,HAPPINESS
../IMFDB_final/M.S.Narayana/SeemaSastry/images/MSNarayana_57.jpg,DISGUST
../IMFDB_final/Brahmanandam/HelloBrother/images/Brahmanandam_81.jpg,SURPRISE
../IMFDB_final/Jayaprakash/JayamManadera/images/JayaPrakashReddy_85.jpg,HAPPINESS
../IMFDB_final/Jayaprakash/JayamManadera/images/JayaPrakashReddy_52.jpg,DISGUST
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_179.jpg,NEUTRAL
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_94.jpg,HAPPINESS
../IMFDB_final/Ali/Nuvvu_Vasthavani/images/Ali_41.jpg,HAPPINESS
../IMFDB_final/Jayaprakash/JayamManadera/images/JayaPrakashReddy_136.jpg,NEUTRAL
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_152.jpg,NEUTRAL
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_240.jpg,HAPPINESS
../IMFDB_final/ANR/Gundammakatha/images/ANR_71.jpg,SURPRISE
../IMFDB_final/KatrinaKaif/TeesMaarKhan/images/KatrinaKaif_63.jpg,HAPPINESS
../IMFDB_final/KatrinaKaif/ZindagiNaMilegiDobara/images/Katrinakaif_1.jpg,HAPPINESS
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_62.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/Devdas/images/MadhuriDixit_24.jpg,HAPPINESS
../IMFDB_final/Savithri/Mayabaazar/images/Savithri_71.jpg,SADNESS
../IMFDB_final/Loknath/Misc/images/Loknath_38.jpg,NEUTRAL
../IMFDB_final/Shivaram/Yajamana/images/ShivaRam_106.jpg,NEUTRAL
../IMFDB_final/AnilKapoor/Misc/images/AnilKapoor_167.jpg,NEUTRAL
../IMFDB_final/KotaSrinivasarao/Nuvvu_Vasthavani/images/Kota_43.jpg,DISGUST
../IMFDB_final/SharmilaTagore/ChupkeChupke/images/SharmilaTagore_48.jpg,HAPPINESS
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_175.jpg,HAPPINESS
../IMFDB_final/Shashikumar/Yajamana/images/Shashikumar_179.jpg,NEUTRAL
../IMFDB_final/Rameshbhatt/Yajamana/images/Rameshbhatt_15.jpg,NEUTRAL
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_37.jpg,NEUTRAL
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_57.jpg,NEUTRAL
../IMFDB_final/JosePrakash/Kapalika/images/JosePrakash_67.jpg,NEUTRAL
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_129.jpg,SADNESS
../IMFDB_final/Avinash/Apthamithra/images/Avinash_66.jpg,SURPRISE
../IMFDB_final/RameshArvind/Apthamithra/images/RameshArvind_79.jpg,NEUTRAL
../IMFDB_final/Tenniskrishna/Extras/images/tenniskrishna_68.jpg,ANGER
../IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_6.jpg,NEUTRAL
../IMFDB_final/PareshRaval/ChupChupKe/images/PareshRaval_9.jpg,NEUTRAL
../IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_79.jpg,DISGUST
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_400.jpg,DISGUST
../IMFDB_final/Shivaram/Apthamithra/images/Shivaram_21.jpg,SADNESS
../IMFDB_final/Dr.Rajkumar/Bahaddurgandu/images/RajKumar_47.jpg,HAPPINESS
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_197.jpg,HAPPINESS
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_126.jpg,SURPRISE
../IMFDB_final/Cochinhaneefa/Megham/images/Cochinganeefa_18.jpg,SADNESS
../IMFDB_final/Relangi/Missamma/images/Relangi_152.jpg,NEUTRAL
../IMFDB_final/Prema/Apthamithra/images/Prema_79.jpg,HAPPINESS
../IMFDB_final/Jayram/Dhwani/images/Jayaram_81.jpg,SURPRISE
../IMFDB_final/Vishnuvardhan/Yajamana/images/Vishnuvardhan_43.jpg,HAPPINESS
../IMFDB_final/Jayaprakash/JayamManadera/images/JayaPrakashReddy_83.jpg,ANGER
../IMFDB_final/M.S.Narayana/JayamManadera/images/M.S.Narayana_15.jpg,DISGUST
../IMFDB_final/Shashikumar/Yajamana/images/Shashikumar_3.jpg,ANGER
../IMFDB_final/NTR/Missamma/images/NTR_59.jpg,NEUTRAL
../IMFDB_final/Loknath/Misc/images/Loknath_188.jpg,HAPPINESS
../IMFDB_final/ShilpaShetty/Baazigar/images/ShilpaShetty_25.jpg,ANGER
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_289.jpg,HAPPINESS
../IMFDB_final/RameshArvind/Apthamithra/images/RameshArvind_3.jpg,NEUTRAL
../IMFDB_final/Vajramuni/odahuttidavaru/images/Vajramuni_17.jpg,SURPRISE
../IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_189.jpg,ANGER
../IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_154.jpg,NEUTRAL
../IMFDB_final/Dr.Rajkumar/odahuttidavaru/images/Rajkumar_292.jpg,HAPPINESS
../IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_34.jpg,ANGER
../IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_169.jpg,ANGER
../IMFDB_final/Avinash/Abbadam/images/Avinash_23.jpg,NEUTRAL
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_189.jpg,SURPRISE
../IMFDB_final/M.S.Narayana/JayamManadera/images/M.S.Narayana_18.jpg,DISGUST
../IMFDB_final/M.S.Narayana/NamoVenkatesha/images/MsNarayana_12.jpg,DISGUST
../IMFDB_final/PareshRaval/AwaraPaagalDiwaana/images/PareshRaval_7.jpg,NEUTRAL
../IMFDB_final/Jamuna/Gundammakatha/images/JAMUNA_62.jpg,FEAR
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_165.jpg,NEUTRAL
../IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_47.jpg,HAPPINESS
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_30.jpg,DISGUST
../IMFDB_final/Jayaprakash/JayamManadera/images/JayaPrakashReddy_20.jpg,FEAR
../IMFDB_final/Dr.Rajkumar/Bahaddurgandu/images/RajKumar_43.jpg,HAPPINESS
../IMFDB_final/MadhuriDixit/Devdas/images/MadhuriDixit_10.jpg,HAPPINESS
../IMFDB_final/Relangi/Mayabaazar/images/Relangi_182.jpg,SURPRISE
../IMFDB_final/Savithri/Mayabaazar/images/Savithri_191.jpg,HAPPINESS
../IMFDB_final/Brahmanandam/HelloBrother/images/Brahmanandam_152.jpg,FEAR
../IMFDB_final/Brahmanandam/HelloBrother/images/Brahmanandam_131.jpg,FEAR
../IMFDB_final/Prema/Yajamana/images/Prema_197.jpg,NEUTRAL
../IMFDB_final/Jayram/Dhwani/images/Jayaram_80.jpg,NEUTRAL
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_199.jpg,HAPPINESS
../IMFDB_final/Rameshbhatt/Extra1/images/RameshBhatt_18.jpg,HAPPINESS
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_157.jpg,NEUTRAL
../IMFDB_final/NTR/Gundammakatha/images/NTR_57.jpg,NEUTRAL
../IMFDB_final/SharmilaTagore/ChupkeChupke/images/SharmilaTagore_30.jpg,HAPPINESS
../IMFDB_final/Madhavan/MydearMunnabhai/images/Madhavan_111.jpg,ANGER
../IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_111.jpg,NEUTRAL
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_13.jpg,SADNESS
../IMFDB_final/NTR/Gundammakatha/images/NTR_105.jpg,ANGER
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_379.jpg,DISGUST
../IMFDB_final/Jamuna/Missamma/images/Jamuna_159.jpg,HAPPINESS
../IMFDB_final/SVR/Gundammakatha/images/SVR_160.jpg,NEUTRAL
../IMFDB_final/Mallikarjunrao/HelloBrother/images/MalikarjunaRao_12.jpg,ANGER
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_450.jpg,DISGUST
../IMFDB_final/AnupamKher/Misc/images/AnupamKher_109.jpg,HAPPINESS
../IMFDB_final/Vishnuvardhan/Habba/images/Vishnuvardhan_40.jpg,NEUTRAL
../IMFDB_final/Vajramuni/Bahaddurgandu/images/Vajramuni_79.jpg,NEUTRAL
../IMFDB_final/RishiKapoor/Bobby/images/RishiKapoor_8.jpg,NEUTRAL
../IMFDB_final/ANR/Gundammakatha/images/ANR_53.jpg,HAPPINESS
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_182.jpg,NEUTRAL
../IMFDB_final/Avinash/Abbadam/images/Avinash_4.jpg,HAPPINESS
../IMFDB_final/KajalAgarwal/MrPerfect/images/KajalAgarwal_14.jpg,NEUTRAL
../IMFDB_final/Shivaram/Yajamana/images/ShivaRam_47.jpg,SURPRISE
../IMFDB_final/TanikellaBharani/Nuvvostanante_Nenoddantana/images/TanikelaBharani_46.jpg,NEUTRAL
../IMFDB_final/Prema/Yajamana/images/Prema_218.jpg,NEUTRAL
../IMFDB_final/AmrishPuri/Misc/images/AmrishPuri_4.jpg,NEUTRAL
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_136.jpg,SADNESS
../IMFDB_final/Venkatesh/JayamManadera/images/Venkatesh_16.jpg,HAPPINESS
../IMFDB_final/Madhavan/MydearMunnabhai/images/Madhavan_128.jpg,ANGER
../IMFDB_final/Savithri/Mayabaazar/images/Savithri_12.jpg,SADNESS
../IMFDB_final/PareshRaval/ChupChupKe/images/PareshRaval_10.jpg,ANGER
../IMFDB_final/AkshayKumar/GaramMasala/images/AkshayKumar_9.jpg,NEUTRAL
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_166.jpg,NEUTRAL
../IMFDB_final/AnupamKher/Misc/images/AnupamKher_152.jpg,NEUTRAL
../IMFDB_final/Rameshbhatt/Yajamana/images/Rameshbhatt_28.jpg,NEUTRAL
../IMFDB_final/Jayram/Dhwani/images/Jayaram_45.jpg,HAPPINESS
../IMFDB_final/Venkatesh/JayamManadera/images/Venkatesh_84.jpg,ANGER
../IMFDB_final/AnupamKher/HumApkeHaiKoun/images/AnupamKher_17.jpg,HAPPINESS
../IMFDB_final/Bharathi/Narasimham/images/Bharathi_23.jpg,SADNESS
../IMFDB_final/Trisha/Nuvvostanante_Nenoddantana/images/Trisha_141.jpg,HAPPINESS
../IMFDB_final/KareenaKapoor/3Idiots/images/Kareena_73.jpg,DISGUST
../IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_25.jpg,NEUTRAL
../IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_55.jpg,SADNESS
../IMFDB_final/Jayaprakash/JayamManadera/images/JayaPrakashReddy_47.jpg,ANGER
../IMFDB_final/Jayaprakash/JayamManadera/images/JayaPrakashReddy_135.jpg,ANGER
../IMFDB_final/Umashri/Nanjundi/images/Umashri_85.jpg,ANGER
../IMFDB_final/M.S.Narayana/Pandaga/images/M.S.Narayana_36.jpg,DISGUST
../IMFDB_final/AmrishPuri/Mr.India/images/AmreshPuri_7.jpg,NEUTRAL
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_292.jpg,HAPPINESS
../IMFDB_final/ShilpaShetty/PhirMilenge/images/ShilpaShetty_3.jpg,SADNESS
../IMFDB_final/Prema/Yajamana/images/Prema_200.jpg,NEUTRAL
../IMFDB_final/Brahmanandam/HelloBrother/images/Brahmanandam_69.jpg,ANGER
../IMFDB_final/Mallikarjunrao/HelloBrother/images/MalikarjunaRao_37.jpg,NEUTRAL
../IMFDB_final/Trisha/Nuvvostanante_Nenoddantana/images/Trisha_199.jpg,SADNESS
../IMFDB_final/M.S.Narayana/JayamManadera/images/M.S.Narayana_12.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_24.jpg,NEUTRAL
../IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_8.jpg,SURPRISE
../IMFDB_final/JayaBhaduri/Mili/images/JayaBhaduri_9.jpg,ANGER
../IMFDB_final/Mammukoya/Misc/images/Mammukoya_26.jpg,DISGUST
../IMFDB_final/NTR/Gundammakatha/images/NTR_90.jpg,DISGUST
../IMFDB_final/Cochinhaneefa/Romeo/images/Cochinhaneefa_2.jpg,NEUTRAL
../IMFDB_final/AamairKhan/Dil/images/AmirKhan_40.jpg,NEUTRAL
../IMFDB_final/KatrinaKaif/meraBrotherKiDhulan/images/KatrinaKaif_2.jpg,HAPPINESS
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_95.jpg,DISGUST
../IMFDB_final/ShilpaShetty/Baazigar/images/ShilpaShetty_18.jpg,HAPPINESS
../IMFDB_final/Shashikumar/Yajamana/images/Shashikumar_79.jpg,HAPPINESS
../IMFDB_final/Dr.Rajkumar/odahuttidavaru/images/Rajkumar_90.jpg,HAPPINESS
../IMFDB_final/AkshayKumar/Barood/images/AkshayKumar_18.jpg,ANGER
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_335.jpg,SURPRISE
../IMFDB_final/NTR/Missamma/images/NTR_86.jpg,DISGUST
../IMFDB_final/Prema/Apthamithra/images/Prema_137.jpg,HAPPINESS
../IMFDB_final/JagapathiBabu/Misc/images/Jagapathibabu_158.jpg,HAPPINESS
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_161.jpg,HAPPINESS
../IMFDB_final/Lakshmidevi/Yajamana/images/Laxmidevi_27.jpg,SADNESS
../IMFDB_final/Avinash/Yajamana/images/Avinash_89.jpg,NEUTRAL
../IMFDB_final/Madhavan/MydearMunnabhai/images/Madhavan_37.jpg,DISGUST
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_43.jpg,DISGUST
../IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_4.jpg,ANGER
../IMFDB_final/Innocent/Dhwani/images/Innocent_20.jpg,ANGER
../IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_88.jpg,NEUTRAL
../IMFDB_final/Innocent/Gajarajayogam/images/Innocent_1.jpg,SURPRISE
../IMFDB_final/Jayaprakash/JayamManadera/images/JayaPrakashReddy_68.jpg,ANGER
../IMFDB_final/MadhuriDixit/HumApkeHaiKoun/images/MadhuriDixit_6.jpg,NEUTRAL
../IMFDB_final/PareshRaval/AwaraPaagalDiwaana/images/PareshRaval_6.jpg,NEUTRAL
../IMFDB_final/Lakshmidevi/Yajamana/images/Laxmidevi_79.jpg,ANGER
../IMFDB_final/Leelavathi/Misc/images/Leelavathi_124.jpg,SADNESS
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_206.jpg,HAPPINESS
../IMFDB_final/Loknath/Misc/images/Loknath_29.jpg,SURPRISE
../IMFDB_final/NTR/Missamma/images/NTR_143.jpg,SURPRISE
../IMFDB_final/M.S.Narayana/Pandaga/images/M.S.Narayana_28.jpg,DISGUST
../IMFDB_final/Trisha/Nuvvostanante_Nenoddantana/images/Trisha_151.jpg,SADNESS
../IMFDB_final/Bharathi/Narasimham/images/Bharathi_22.jpg,SADNESS
../IMFDB_final/M.S.Narayana/SeemaSastry/images/MSNarayana_59.jpg,DISGUST
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_73.jpg,SADNESS
../IMFDB_final/SVR/Missamma/images/SVR_50.jpg,SADNESS
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_62.jpg,DISGUST
../IMFDB_final/Prema/Yajamana/images/Prema_141.jpg,HAPPINESS
../IMFDB_final/Madhavan/RHTDM/images/Madhavan_11.jpg,DISGUST
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_247.jpg,DISGUST
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_248.jpg,SURPRISE
../IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_198.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/HumApkeHaiKoun/images/MadhuriDixit_25.jpg,HAPPINESS
../IMFDB_final/Relangi/Missamma/images/Relangi_113.jpg,NEUTRAL
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_182.jpg,NEUTRAL
../IMFDB_final/Jayram/Dhwani/images/Jayaram_57.jpg,NEUTRAL
../IMFDB_final/ANR/Gundammakatha/images/ANR_179.jpg,SURPRISE
../IMFDB_final/Bharathi/Narasimham/images/Bharathi_13.jpg,SADNESS
../IMFDB_final/MadhuriDixit/Devdas/images/MadhuriDixit_56.jpg,HAPPINESS
../IMFDB_final/SharmilaTagore/ChupkeChupke/images/SharmilaTagore_72.jpg,HAPPINESS
../IMFDB_final/Leelavathi/Habba/images/Leelavathi_8.jpg,SADNESS
../IMFDB_final/Dr.Rajkumar/odahuttidavaru/images/Rajkumar_312.jpg,HAPPINESS
../IMFDB_final/Shashikumar/Yajamana/images/Shashikumar_223.jpg,NEUTRAL
../IMFDB_final/SVR/Missamma/images/SVR_36.jpg,HAPPINESS
../IMFDB_final/Savithri/Mayabaazar/images/Savithri_32.jpg,NEUTRAL
../IMFDB_final/Venkatesh/JayamManadera/images/Venkatesh_141.jpg,ANGER
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_12.jpg,NEUTRAL
../IMFDB_final/SharmilaTagore/ChupkeChupke/images/SharmilaTagore_57.jpg,HAPPINESS
../IMFDB_final/Jayaprakash/Nuvvostanante_Nenoddantana/images/JayaPrakash_187.jpg,DISGUST
../IMFDB_final/ANR/Pandaga/images/ANR_73.jpg,ANGER
../IMFDB_final/RishiKapoor/Bobby/images/RishiKapoor_30.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_64.jpg,NEUTRAL
../IMFDB_final/KareenaKapoor/JabweMet/images/Kareena_10.jpg,HAPPINESS
../IMFDB_final/SharmilaTagore/AmarPrem/images/SharmilaTagore_3.jpg,DISGUST
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_323.jpg,ANGER
../IMFDB_final/AnilKapoor/Misc/images/AnilKapoor_44.jpg,NEUTRAL
../IMFDB_final/Avinash/Apthamithra/images/Avinash_74.jpg,SURPRISE
../IMFDB_final/Jamuna/Gundammakatha/images/JAMUNA_49.jpg,SURPRISE
../IMFDB_final/KareenaKapoor/3Idiots/images/Kareena_44.jpg,SADNESS
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_214.jpg,NEUTRAL
../IMFDB_final/Mammukoya/Gajarajayogam/images/Mamukkoya_37.jpg,DISGUST
../IMFDB_final/Dr.Rajkumar/Bahaddurgandu/images/RajKumar_184.jpg,SURPRISE
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_59.jpg,NEUTRAL
../IMFDB_final/AmrishPuri/Barood/images/AmreshPuri_16.jpg,ANGER
../IMFDB_final/ANR/Gundammakatha/images/ANR_132.jpg,SADNESS
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_252.jpg,HAPPINESS
../IMFDB_final/SVR/Gundammakatha/images/SVR_44.jpg,DISGUST
../IMFDB_final/Savithri/Mayabaazar/images/Savithri_184.jpg,SADNESS
../IMFDB_final/JagapathiBabu/Misc/images/Jagapathibabu_76.jpg,SADNESS
../IMFDB_final/MadhuriDixit/Devdas/images/MadhuriDixit_3.jpg,HAPPINESS
../IMFDB_final/RakheeGulzar/Misc/images/RakheeGulzar_189.jpg,ANGER
../IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_40.jpg,NEUTRAL
../IMFDB_final/Jamuna/Gundammakatha/images/JAMUNA_24.jpg,ANGER
../IMFDB_final/Savithri/Mayabaazar/images/Savithri_205.jpg,HAPPINESS
../IMFDB_final/AnupamKher/Wednesday/images/AnupamKher_24.jpg,NEUTRAL
../IMFDB_final/Madhavan/MydearMunnabhai/images/Madhavan_123.jpg,ANGER
../IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_91.jpg,HAPPINESS
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_117.jpg,HAPPINESS
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_96.jpg,HAPPINESS
../IMFDB_final/Jamuna/Gundammakatha/images/JAMUNA_283.jpg,SADNESS
../IMFDB_final/AnupamKher/Misc/images/AnupamKher_148.jpg,ANGER
../IMFDB_final/KatrinaKaif/TeesMaarKhan/images/KatrinaKaif_33.jpg,HAPPINESS
../IMFDB_final/Savithri/Mayabaazar/images/Savithri_90.jpg,HAPPINESS
../IMFDB_final/Brahmanandam/Annamayya/images/Brahmanandam_20.jpg,SADNESS
../IMFDB_final/Jamuna/Gundammakatha/images/JAMUNA_234.jpg,SURPRISE
../IMFDB_final/AnupamKher/Misc/images/AnupamKher_179.jpg,NEUTRAL
../IMFDB_final/Vishnuvardhan/Yajamana/images/Vishnuvardhan_75.jpg,SURPRISE
